167.10049390792847,251.29824113845825
167.14300775527954,251.19368982315063
167.27464079856873,250.82025146484375
167.26499676704407,250.7444887161255
166.98074579238892,250.98040628433228
165.57214522361755,250.61950492858887
165.48769164085388,250.22300004959106
164.92835688591003,249.26779222488403
165.02846026420593,249.6654453277588
164.97800874710083,249.45982122421265
164.79762786626816,250.40989065170288
164.77487820386887,249.25879859924316
164.51124054193497,249.213134765625
163.6740315258503,249.4155535697937
163.3942573070526,250.2202582359314
163.38898569345474,250.22150897979736
163.09971851110458,249.9098196029663
164.05288302898407,250.43019759655
164.98642325401306,250.81704771518707
164.61502158641815,250.28741836547852
165.1912454366684,250.6773682832718
165.17118752002716,250.54932832717896
165.73640835285187,250.6834305524826
165.64022028446198,250.3631945848465
164.24794960021973,250.26816749572754
164.0688440874219,249.88382959365845
164.3463512957096,250.0674295425415
164.33955174684525,250.05057191848755
165.68680024147034,250.09550595283508
165.41014218330383,250.49765479564667
165.26992654800415,250.267392039299
165.43926584720612,250.5232388973236
164.67050164937973,250.56888031959534
164.56785994768143,250.55776917934418
164.85177552700043,250.4558618068695
164.00467723282054,249.8314929008484
163.10853999853134,249.78587675094604
161.67537879943848,251.1079894900322
164.48131814599037,250.3635836839676
164.4661250412464,250.33554124832153
164.72915267944336,249.99816131591797
164.6939530968666,250.18070662021637
164.6952524781227,250.69031846523285
164.00600754702464,250.5477294921875
163.19795233011246,250.61883878707886
163.20268040895462,250.62268733978271
161.70252084732056,251.7675238251686
236.88279789686203,244.12285963445902
161.23273038864136,251.202301800251
164.49631875753403,251.35590356588364
161.5411434173584,251.7376678287983
161.5534691810608,251.7278469502926
164.42966422438622,251.84359353780746
164.45295092463493,251.91604460775852
164.57941609621048,252.05174769088626
161.4506025314331,252.0962637141347
164.70320796966553,253.03434371948242
164.62691688537598,252.86021095514297
161.4172887802124,252.03015133552253
161.25297784805298,251.7562739253044
161.91608715057373,252.2869672179222
165.19281911849976,253.19495165348053
161.7920117378235,253.48864364624023
161.80301094055176,253.51309180259705
162.12600231170654,253.54694509506226
162.47465419769287,253.76345264911652
162.27432346343994,253.71035480499268
162.25854206085205,253.94053435325623
162.2767834663391,254.3947970867157
162.25903272628784,254.6585533618927
162.32655668258667,254.70270419120789
161.8579125404358,253.30121612548828
162.2542691230774,254.56987071037292
165.3412321805954,255.05006504058838
165.3589949607849,255.22516226768494
165.35493552684784,255.23389887809753
165.44225466251373,255.17448163032532
165.1318142414093,254.49728155136108
165.63530802726746,255.48664736747742
165.67625534534454,255.34889817237854
165.70341050624847,255.49450850486755
165.62084484100342,255.55565333366394
165.6179620027542,255.2795820236206
165.85655558109283,255.6476593017578
165.86565685272217,255.76211261749268
165.82126319408417,255.5539309978485
162.7320957183838,254.9082269668579
162.54001140594482,254.7924771308899
162.4664192199707,255.09141564369202
162.5852828025818,254.8441605567932
165.3822305202484,254.72034120559692
162.41392278671265,253.5848319530487
162.19280672073364,253.2275768518448
162.2499041557312,253.3033858537674
162.10040378570557,253.14665305614471
161.08755540847778,251.82369774580002
166.0467221736908,251.57814675569534
165.78328108787537,251.03725945949554
168.39193868637085,252.17320854961872
168.37456703186035,252.1816327124834
173.6463714838028,253.63086938858032
169.48763132095337,251.7928691804409
169.5851755142212,250.57786905765533
169.22906589508057,250.49366509914398
201.14229822158813,234.32553625106812
201.07372331619263,234.28968334197998
201.25733542442322,234.38249397277832
201.36770057678223,234.87780141830444
169.67163753509521,249.81105828285217
